id,observed_on,time_observed_at,user_id,latitude,longitude,positional_accuracy,scientific_name,common_name,taxon_id
74634822,2015-09-27,2015-09-27 17:54:00 UTC,2116455,51.0552054599,-114.0712277611,490,Larus delawarensis,Ring-billed Gull,4364
74634823,2015-09-27,2015-09-27 18:17:00 UTC,2116455,51.0552054599,-114.0712277611,490,Ardea herodias,Great Blue Heron,4956
74634824,2015-09-27,2015-09-27 17:55:00 UTC,2116455,51.0552054599,-114.0712277611,490,Mergus merganser,Common Merganser,7004
74634831,2015-09-27,2015-09-27 18:17:00 UTC,2116455,51.0552054599,-114.0712277611,490,Colias philodice,Clouded Sulphur,58531
74634833,2015-09-27,2015-09-27 18:21:00 UTC,2116455,51.0552054599,-114.0712277611,490,Leuciscidae,True Minnows,1303618
74634834,2015-09-27,2015-09-27 18:24:00 UTC,2116455,51.0552054599,-114.0712277611,490,Castor canadensis,American Beaver,43794
74634836,2015-09-27,2015-09-27 18:35:00 UTC,2116455,51.0552054599,-114.0712277611,490,Apis mellifera,Western Honey Bee,47219
74634837,2015-09-27,2015-09-27 18:40:00 UTC,2116455,51.0552054599,-114.0712277611,490,Sciurus carolinensis,Eastern Gray Squirrel,46017
74634838,2015-09-27,2015-09-27 18:42:00 UTC,2116455,51.0552054599,-114.0712277611,490,Pica hudsonia,Black-billed Magpie,143853
74634840,2015-09-27,2015-09-27 18:43:00 UTC,2116455,51.0552054599,-114.0712277611,490,Sciurus carolinensis,Eastern Gray Squirrel,46017
74634841,2015-09-27,2015-09-27 18:43:00 UTC,2116455,51.0552054599,-114.0712277611,490,Larus delawarensis,Ring-billed Gull,4364
74634842,2015-09-27,2015-09-27 19:06:00 UTC,2116455,51.0552054599,-114.0712277611,490,Tripleurospermum inodorum,scentless mayweed,79441
74644807,2015-09-17,2015-09-17 21:14:00 UTC,2116455,51.1078284365,-114.111118332,2235,Melilotus officinalis,Yellow Sweetclover,57066
74644809,2015-09-17,2015-09-17 21:19:00 UTC,2116455,51.1078284365,-114.111118332,2235,Populus tremuloides,trembling aspen,54840
74644810,2015-09-17,2015-09-17 21:19:00 UTC,2116455,51.1078284365,-114.111118332,2235,Lonicera tatarica,Tatarian honeysuckle,77836
74644812,2015-09-17,2015-09-17 21:27:00 UTC,2116455,51.1078284365,-114.111118332,2235,Symphyotrichum laeve,smooth blue aster,129607
74644813,2015-09-17,2015-09-17 21:46:00 UTC,2116455,51.1078284365,-114.111118332,2235,Clematis tangutica,Orange-peel Clematis,160695
74644814,2015-09-17,2015-09-17 22:29:00 UTC,2116455,51.1078284365,-114.111118332,2235,Linaria vulgaris,common toadflax,50790
74644815,2015-09-17,2015-09-17 22:49:00 UTC,2116455,51.1078284365,-114.111118332,2235,Buteo swainsoni,Swainson's Hawk,5196
74644817,2015-09-17,2015-09-17 23:12:00 UTC,2116455,51.1039218798,-114.1245093325,1087,Lepus townsendii,White-tailed Jackrabbit,43145
74680417,2016-04-08,2016-04-08 21:53:00 UTC,2116455,51.1183072482,-114.0144780621,1012,Mus musculus,House Mouse,44705
74681085,2016-01-29,2016-01-29 17:09:00 UTC,2116455,51.0800424169,-114.1254386098,205,Lepus townsendii,White-tailed Jackrabbit,43145
74681086,2016-06-27,2016-06-27 15:32:00 UTC,2116455,51.046514682,-114.0276445295,596,Urocitellus richardsonii,Richardson's Ground Squirrel,180002
74681087,2016-06-27,2016-06-27 15:43:00 UTC,2116455,51.046514682,-114.0276445295,596,Urocitellus richardsonii,Richardson's Ground Squirrel,180002
74681088,2016-06-27,2016-06-27 16:10:00 UTC,2116455,51.046514682,-114.0276445295,596,Tragopogon dubius,Yellow Salsify,54143
74681089,2016-06-27,2016-06-27 16:11:00 UTC,2116455,51.046514682,-114.0276445295,596,Chamaenerion angustifolium,fireweed,564969
74681090,2016-06-27,2016-06-27 16:15:00 UTC,2116455,51.046514682,-114.0276445295,596,Monarda fistulosa,wild bergamot,85320
74681091,2016-06-27,2016-06-27 18:43:00 UTC,2116455,51.046514682,-114.0276445295,596,Zygoptera,Damselflies,47928
74778273,2017-08-06,2017-08-06 19:48:00 UTC,4212082,51.1075453318,-114.1978329988,171,Falco columbarius richardsonii,Prairie Merlin,208725
74778421,2015-04-04,2015-04-04 10:09:00 UTC,4212082,51.166969,-114.0816591,171,Bubo virginianus,Great Horned Owl,20044
74789147,2012-08-05,,4208669,51.142411046,-114.1501211029,62500,Pica hudsonia,Black-billed Magpie,143853
74900894,2016-05-30,2016-05-31 00:45:00 UTC,2116455,51.0762165243,-114.1931103581,152,Theridiidae,Cobweb Spiders,47371
74942114,2017-08-30,2017-08-30 21:52:00 UTC,2116455,51.0543358171,-114.1066015674,172,Sonchus arvensis,Perennial Sow Thistle,79156
74942115,2017-08-16,2017-08-16 21:26:00 UTC,2116455,51.1572371543,-114.1654843496,172,Pyrobombus,,538900
74942117,2017-08-07,2017-08-07 19:23:00 UTC,2116455,51.017030793,-114.1655915356,172,Corythucha,,60787
74942120,2017-08-03,2017-08-03 18:35:00 UTC,2116455,51.1622947469,-114.1230533714,172,Pieris,Garden Whites,55690
74942121,2017-07-29,2017-07-29 23:18:00 UTC,2116455,51.0247033547,-114.1969347322,172,Xanthorioideae,,1232042
74942125,2017-07-29,2017-07-29 20:46:00 UTC,2116455,51.0097094327,-114.046730782,172,Passer domesticus,House Sparrow,13858
74942126,2017-05-12,2017-05-12 18:21:00 UTC,2116455,51.1462374684,-114.0740067858,172,Formica,"Wood, Mound, and Field Ants",47339
74942127,2017-06-12,2017-06-12 20:27:00 UTC,2116455,51.0602404162,-114.1201312578,145,Coccinella septempunctata,Seven-spotted Lady Beetle,51702
74947979,2016-12-18,2016-12-19 05:22:00 UTC,2116455,51.1280197157,-114.154244713,122,Porcellio spinicornis,Brickwork Woodlouse,130169
74947980,2017-04-23,2017-04-24 01:31:00 UTC,2116455,51.151343589,-114.0599814037,122,Formica fusca,fusca-group Field Ants,1204075
74990353,2017-06-24,2017-06-24 22:38:00 UTC,2116455,51.0493817963,-114.147819942,122,Lapposyrphus,,428809
74990355,2017-06-24,2017-06-25 00:15:00 UTC,2116455,51.0804708956,-114.1509229923,122,Lapposyrphus,,428809
74990356,2016-12-08,2016-12-09 01:19:00 UTC,2116455,51.0214464773,-114.0491214052,122,Acariformes,,129763
74990357,2017-04-02,2017-04-02 16:28:00 UTC,2116455,51.0836262221,-114.1334077831,122,Isotomidae,Smooth Springtails,171479
75075104,2012-07-24,2012-07-24 19:01:00 UTC,4120854,50.9676588661,-114.0221616009,534,Solidago,goldenrods,48678
75177520,2016-05-01,2016-05-01 23:12:25 UTC,4283032,50.9250333333,-114.0222555,65,Malus,apples,54500
75681773,1980-01-01,1980-01-01 07:00:00 UTC,4301355,51.1411203045,-114.1842659289,4,Colaptes auratus,Northern Flicker,18236
75681774,1980-01-01,1980-01-01 07:00:00 UTC,4301355,51.1411223653,-114.1842686058,1,Colaptes auratus,Northern Flicker,18236
75714893,2016-09-16,2016-09-16 16:00:00 UTC,3934874,51.0547789372,-114.069778915,355,Larus delawarensis,Ring-billed Gull,4364
75732362,2016-09-29,2016-09-29 16:00:00 UTC,3934874,51.0550145343,-114.0706759251,405,Branta canadensis,Canada Goose,7089
75733253,2016-09-23,2016-09-23 16:00:00 UTC,3934874,51.0310070377,-114.1685220158,196,Lepus townsendii,White-tailed Jackrabbit,43145
75735405,2014-11-12,2014-11-12 17:00:00 UTC,3934874,51.0845599016,-114.0773645228,476,Lepus townsendii,White-tailed Jackrabbit,43145
76785908,2011-07-31,2011-07-31 17:42:17 UTC,4343127,51.1095076222,-114.1090125963,177,Agropyron cristatum,Crested Wheatgrass,75309
76799574,2011-07-31,2011-07-31 17:47:05 UTC,4343127,51.1095404598,-114.1089059785,177,Hordeum jubatum,Foxtail Barley,60287
76801346,2011-07-31,2011-07-31 17:41:44 UTC,4343127,51.1095404598,-114.1089059785,177,Bromus inermis,Smooth Brome,75903
76802773,2011-07-31,2011-07-31 17:51:35 UTC,4343127,51.1095404598,-114.1089059785,177,Nassella viridula,green needlegrass,165661
76802952,2011-07-31,2011-07-31 17:53:45 UTC,4343127,51.1095404598,-114.1089059785,177,Geranium viscosissimum,sticky geranium,77264
77146246,2018-08-17,2018-08-17 21:22:06 UTC,4343127,51.1622649151,-114.0216515478,13,Lucilia sericata,Common European Greenbottle Fly,128824
77190712,2011-07-31,2011-07-31 18:21:10 UTC,4343127,51.1095404598,-114.1089059785,177,Melanoplus bivittatus,Two-striped Grasshopper,129305
77191398,2011-07-31,2011-07-31 19:04:44 UTC,4343127,51.1095404598,-114.1089059785,177,Chamaenerion angustifolium,fireweed,564969
77363551,2018-07-15,2018-07-15 12:51:00 UTC,4350692,50.9108333333,-113.9744444444,,Odocoileus,White-tailed and Mule Deer,42219
77748675,2018-08-28,2018-08-28 19:15:00 UTC,4325862,50.9040258156,-114.0031594307,977,Setophaga striata,Blackpoll Warbler,145240
77750402,2018-08-28,2018-08-28 19:18:00 UTC,4325862,50.9743186408,-114.0327644348,244,Spizella,Spizella Sparrows,9132
77751837,2018-09-19,2018-09-19 19:08:00 UTC,4325862,50.978762715,-114.0346117869,31,Hydroprogne caspia,Caspian Tern,144537
77764455,2018-08-28,2018-08-28 19:42:00 UTC,4325862,50.9727943195,-114.028684105,8,Chondestes grammacus,Lark Sparrow,10479
77764458,2018-09-19,2018-09-19 20:05:00 UTC,4325862,50.9724819028,-114.0281159945,61,Actitis macularius,Spotted Sandpiper,72458
77782620,2018-08-28,2018-08-28 19:09:00 UTC,4325862,50.9098495131,-114.018632511,244,Vireo gilvus,Warbling Vireo,17394
77783950,2018-06-26,2018-06-26 20:13:00 UTC,4325862,51.0272363518,-114.0086977451,15,Aix sponsa,Wood Duck,7107
80517911,2017-08-07,2017-08-07 19:44:00 UTC,2116455,51.02399681,-114.0724334557,122,Chrysoesthia sexguttella,Orache Leafminer Moth,216840
80517912,2017-08-07,2017-08-07 22:55:00 UTC,2116455,51.0165105888,-114.182603699,122,Lepidoptera,Butterflies and Moths,47157
80517913,2017-08-08,2017-08-08 23:55:00 UTC,2116455,51.1015139904,-114.1297188612,122,Lepidoptera,Butterflies and Moths,47157
80517914,2017-08-12,2017-08-12 23:54:00 UTC,2116455,51.1944457466,-114.165775968,122,Lepidoptera,Butterflies and Moths,47157
80520623,2017-06-25,2017-06-25 21:59:00 UTC,2116455,51.0953953796,-114.1342015493,122,Coccinellini,Black-spotted Lady Beetles,333796
80520625,2017-07-14,2017-07-14 23:03:00 UTC,2116455,51.0357196527,-114.1699352616,122,Cystiphora sonchi,,498025
80520627,2017-07-14,2017-07-14 23:10:00 UTC,2116455,51.1832115685,-114.1050991463,122,Phytomyza,,69630
80520628,2017-07-18,2017-07-19 00:36:00 UTC,2116455,51.0534329257,-114.1107868649,122,Phytomyza,,69630
80520629,2017-07-19,2017-07-20 02:23:00 UTC,2116455,51.1508342997,-114.1728676476,122,Liriomyza,Liriomyza leaf-mining flies,125889
80520630,2017-07-23,2017-07-23 22:51:00 UTC,2116455,51.1162388076,-114.0248192198,122,Campopleginae,,338596
80521907,2017-07-29,2017-07-29 15:54:00 UTC,2116455,51.0448990278,-114.0229733297,122,Aleyrodes proletella,Cabbage Whitefly,409563
80521908,2017-07-29,2017-07-29 15:55:00 UTC,2116455,51.0653959432,-114.0679185038,122,Pterygota,Winged and Once-winged Insects,184884
80521909,2017-08-08,2017-08-08 16:48:00 UTC,2116455,51.195247438,-114.0011219076,122,Phyllocnistis populiella,Aspen Serpentine Leafminer Moth,180712
80521910,2017-08-08,2017-08-08 23:25:00 UTC,2116455,51.0358611061,-114.1337136243,122,Aleyrodes proletella,Cabbage Whitefly,409563
80536230,2017-08-08,2017-08-08 23:25:00 UTC,2116455,51.0593052068,-114.0967895691,122,Trialeurodes vaporariorum,Greenhouse Whitefly,409155
81109940,2014-08-16,2014-08-16 16:53:00 UTC,3934874,50.9999618088,-113.9914825055,53,Anisoptera,Dragonflies,47927
81110164,2014-08-16,2014-08-16 16:54:00 UTC,3934874,51.0003625357,-113.992793345,53,Pieris rapae,Small White,55626
81110698,2014-08-16,2014-08-16 16:55:00 UTC,3934874,51.0007049583,-113.991081352,53,Ochlodes sylvanoides,Woodland Skipper,59194
81345454,2010-05-31,2010-05-31 00:26:00 UTC,4501841,51.0121548697,-113.989987192,31250,Pica hudsonia,Black-billed Magpie,143853
81500086,2017-05-14,2017-05-14 23:44:00 UTC,1079214,51.1204237406,-114.3899440061,169,Campanula rapunculoides,Creeping Bellflower,85321
81645169,2016-09-04,2016-09-03 20:30:00 UTC,4029336,50.813654267,-114.1072075132,,Coccinella septempunctata,Seven-spotted Lady Beetle,51702
81761054,2015-09-19,2015-09-19 19:51:59 UTC,4516405,50.9865531921,-114.1069412231,90,Meleagris gallopavo domesticus,Domestic Turkey,524794
82034670,2018-12-16,2018-12-16 21:50:38 UTC,4547920,51.0481590687,-114.0693621696,3418,Columba livia domestica,Feral Pigeon,122767
82089345,2018-08-20,2018-08-20 19:04:00 UTC,4199621,51.0794730216,-114.1350455357,806,Pica hudsonia,Black-billed Magpie,143853
82089347,2018-08-20,2018-08-20 19:03:00 UTC,4199621,51.0794949127,-114.1308464362,616,Lepus townsendii,White-tailed Jackrabbit,43145
83106946,2018-07-08,2018-07-08 22:48:52 UTC,3952865,51.05355,-114.0693055,,Collops bipunctatus,,174272
83107046,2017-06-28,2017-06-28 19:19:16 UTC,3952865,51.0364583333,-114.130425,,Plebejus melissa,Melissa Blue,122383
83107098,2018-06-26,2018-06-26 20:17:23 UTC,3952865,51.1205138333,-114.1524361667,,Chlorochroa,,1127584
83107386,2017-11-07,2017-11-07 20:54:57 UTC,3952865,50.9783133333,-114.1311555,,Dryocopus pileatus,Pileated Woodpecker,17855
83346422,2006-07-23,2006-07-24 02:32:00 UTC,3354878,51.0302086,-114.0098696,214,Buteo swainsoni,Swainson's Hawk,5196
84517205,2006-07-23,2006-07-24 06:24:00 UTC,3354878,51.0284378172,-114.0074323659,91,Vireo gilvus,Warbling Vireo,17394
84748171,2018-06-23,2018-06-23 22:09:55 UTC,785779,51.0468604544,-114.0407510474,74,Bubo virginianus,Great Horned Owl,20044
84748500,2016-07-03,2016-07-03 22:44:38 UTC,785779,51.0326848201,-114.0576466173,20,Pica hudsonia,Black-billed Magpie,143853
87939938,2017-07-29,2017-07-30 02:01:00 UTC,1649500,51.0543061787,-114.0821808187,8,Sphinx chersis,Great Ash Sphinx,127169
88499826,2010-01-29,2010-01-29 18:57:00 UTC,3558554,51.0786954322,-114.0611068942,31250,Odocoileus hemionus,Mule Deer,42220
88499828,2010-01-29,2010-01-29 18:30:00 UTC,3558554,51.0806974258,-114.0501205661,7813,Odocoileus hemionus,Mule Deer,42220
89288610,2018-09-13,2018-09-13 19:15:24 UTC,4797655,51.0274145,-114.08907175,16570,Alopecosa,Fox Spiders,143471
89288729,2017-08-16,2017-08-16 22:42:59 UTC,4797655,50.9912018433,-114.1419503048,1450,Aeshna interrupta,Variable Darner,67725
89288947,2018-06-01,2018-06-01 21:06:37 UTC,4797655,50.9320082441,-114.117038416,3344,Lycosinae,,1235357
89289014,2015-06-30,2015-06-30 20:11:32 UTC,4797655,50.9334657123,-114.1369785712,225,Thamnophis sirtalis parietalis,Red-sided Garter Snake,28368
89289182,2015-07-31,2015-07-31 18:55:00 UTC,4797655,50.9337134534,-114.1368840751,166,Disonycha latifrons,,218602
89289314,2014-07-01,2014-07-01 18:11:37 UTC,4797655,50.934040331,-114.1372469434,267,Odocoileus hemionus,Mule Deer,42220
91199307,2009-08-12,2009-08-12 17:40:00 UTC,4851994,51.0404173807,-113.9407565207,34,Ochlodes sylvanoides,Woodland Skipper,59194
91259892,2018-02-19,2018-02-19 18:00:00 UTC,4343127,51.1216860469,-114.1009894386,136,Erethizon dorsatum,North American Porcupine,44026
91260298,2018-02-11,2018-02-11 18:00:00 UTC,4343127,51.1219589896,-114.1000717878,177,Bubo virginianus,Great Horned Owl,20044
93151137,2017-08-01,2017-08-01 19:47:00 UTC,129469,50.9719444444,-114.1191666667,,Clematis tangutica,Orange-peel Clematis,160695
93330427,2009-08-08,,3600587,50.9045694142,-114.1213944131,14416,Urocitellus richardsonii,Richardson's Ground Squirrel,180002
93352509,2010-07-21,,3600587,51.0447331,-114.0718831,23801,Phalangium opilio,European Harvestman,84644
93352510,2010-07-21,,3600587,50.9401305754,-114.0856553364,14099,Ondatra zibethicus,Muskrat,45763
93352511,2010-07-24,,3600587,50.9436200343,-114.0993489203,3906,Ochlerotatus,,1111823
93352512,2010-07-25,,3600587,50.9834063282,-114.1295613227,3906,Lepus townsendii,White-tailed Jackrabbit,43145
94840534,2018-12-16,2018-12-16 21:49:44 UTC,4547920,51.0459438292,-114.0582915729,66,Anas platyrhynchos,Mallard,6930
95100939,2015-06-29,2015-06-29 03:11:01 UTC,1109792,51.104911382,-114.1377188307,22,Turdus migratorius,American Robin,12727
95331726,2014-07-11,,3600587,50.9713836335,-114.1345269257,8725,Limenitis arthemis rubrofasciata,Western White Admiral,236720
95331727,2014-07-03,,3600587,50.9811774332,-114.1372735077,1953,Papilio canadensis,Canadian Tiger Swallowtail,57463
95336461,2014-07-04,,3600587,51.0447331,-114.0718831,23801,Rosa arkansana,prairie rose,83065
95336464,2014-07-04,,3600587,50.9125054168,-114.110060893,14334,Rosa woodsii,Woods' rose,78887
95336465,2014-07-04,,3600587,50.8811070885,-114.0787495551,1953,Protoboarmia porcelaria,Porcelain Gray,143867
95336470,2014-07-04,,3600587,50.8865221037,-114.074629682,3906,Cerambycidae,Longhorn Beetles,47961
95336472,2014-07-05,,3600587,50.9280884455,-114.0224446234,3906,Odocoileus virginianus,White-tailed Deer,42223
95336475,2014-07-04,,3600587,50.9147128,-114.0107697,177,Odocoileus hemionus,Mule Deer,42220
95494632,2018-08-28,2018-08-28 17:39:00 UTC,4325862,50.9730470996,-114.0289040462,31,Setophaga coronata,Yellow-rumped Warbler,145245
96365662,2007-09-02,,4851994,51.0291613816,-113.9304247664,139,Euptoieta claudia,Variegated Fritillary,68244
96477948,2007-09-02,,4851994,51.0290577595,-113.9303790774,172,Aglais milberti,Milbert's Tortoiseshell,68269
96524360,2011-06-22,2011-06-22 20:24:00 UTC,1419817,50.9271985833,-114.0293894333,,Geranium viscosissimum,sticky geranium,77264
96524361,2011-06-22,2011-06-22 20:27:00 UTC,1419817,50.92197415,-114.0254850667,,Euphorbia virgata,Slender Leafy Spurge,77120
96524362,2011-06-22,2011-06-22 18:11:00 UTC,1419817,50.9757047833,-114.0331535667,,Cynoglossum officinale,hound's-tongue,48152
96524364,2011-06-22,2011-06-22 20:31:00 UTC,1419817,50.9220239833,-114.0254758167,,Lithospermum ruderale,western stoneseed,77795
96524366,2011-06-22,2011-06-22 19:43:00 UTC,1419817,50.9401332833,-113.94678495,,Rhopalomyia tripleurospermi,,1134017
97317782,2012-07-26,2012-07-26 22:35:00 UTC,1008203,50.9915039075,-114.1466099334,15,Petrochelidon pyrrhonota,Cliff Swallow,11858
97318882,2016-01-27,2016-01-27 16:34:00 UTC,1008203,51.0599969259,-114.0353201269,300,Loxia leucoptera,White-winged Crossbill,10423
97501089,2016-06-16,2016-06-16 20:11:00 UTC,1008203,50.9146644396,-113.999313096,300,Phasianus colchicus,Ring-necked Pheasant,981
97501151,2017-04-02,2017-04-02 16:27:00 UTC,1008203,51.1103230178,-114.0944702475,200,Erethizon dorsatum,North American Porcupine,44026
97506156,2017-08-19,2017-08-19 14:05:00 UTC,1008203,51.060115633,-114.0354763842,100,Quiscalus quiscula,Common Grackle,9602
97506230,2017-08-19,2017-08-19 14:05:00 UTC,1008203,51.0600087465,-114.0354978419,100,Colaptes auratus luteus × cafer,Yellow-shafted × Red-shafted Flicker,508215
97507307,2017-08-23,2017-08-23 22:59:00 UTC,1008203,51.0266735486,-113.9990000495,500,Tringa melanoleuca,Greater Yellowlegs,3892
97507309,2017-08-23,2017-08-23 22:52:00 UTC,1008203,51.0272388194,-113.9984184063,500,Megaceryle alcyon,Belted Kingfisher,2548
97507310,2017-08-23,2017-08-23 23:00:00 UTC,1008203,51.0270160206,-113.9986408409,500,Tringa solitaria solitaria,Eastern Solitary Sandpiper,566947
97507598,2017-08-26,2017-08-26 12:49:00 UTC,1008203,51.0447407898,-114.024137842,500,Pandion haliaetus,Osprey,116999
97507599,2017-08-28,2017-08-28 12:30:00 UTC,1008203,51.0612903017,-114.034353496,177,Lepus townsendii,White-tailed Jackrabbit,43145
97507600,2017-08-28,2017-08-28 13:30:00 UTC,1008203,51.0570417842,-114.0303175557,15,Bombus huntii,Hunt's Bumble Bee,154043
97507602,2017-08-28,2017-08-28 13:31:00 UTC,1008203,51.0570616951,-114.0304347984,20,Bombus huntii,Hunt's Bumble Bee,154043
97507603,2017-08-30,2017-08-30 16:51:00 UTC,1008203,51.0571390777,-114.0303886591,29,Lygus,Lygus Bugs,61886
97507867,2017-08-30,2017-08-30 17:00:00 UTC,1008203,51.0614572137,-114.0303399303,100,Melanoplus,North American Spur-throated Grasshoppers,63523
97507869,2017-08-30,2017-08-30 17:01:00 UTC,1008203,51.0605413509,-114.0310179614,100,Aphidinae,,194066
97507870,2017-08-30,2017-08-30 17:01:00 UTC,1008203,51.0607719598,-114.030975763,100,Formica fusca,fusca-group Field Ants,1204075
97507871,2017-08-30,2017-08-30 17:23:00 UTC,1008203,51.0623599156,-114.0295595566,100,Coccinella septempunctata,Seven-spotted Lady Beetle,51702
97507873,2017-08-30,2017-08-30 17:22:00 UTC,1008203,51.0617931051,-114.0289547792,100,Bombus rufocinctus,Red-belted Bumble Bee,144011
97507874,2017-08-30,2017-08-30 17:30:00 UTC,1008203,51.0614155024,-114.0284270936,100,Plebejus melissa,Melissa Blue,122383
97507875,2017-08-31,2017-08-31 13:10:00 UTC,1008203,51.0587879301,-114.0307954012,200,Lepus townsendii,White-tailed Jackrabbit,43145
97507876,2017-09-02,2017-09-02 18:15:00 UTC,1008203,51.0597578381,-114.0286235229,200,Bombus insularis,Indiscriminate Cuckoo Bumble Bee,143036
97507881,2017-09-02,2017-09-02 18:25:00 UTC,1008203,51.0605130676,-114.0279642084,200,Colias philodice,Clouded Sulphur,58531
97507882,2017-09-02,2017-09-02 18:40:00 UTC,1008203,51.0624550297,-114.030960467,200,Bombus huntii,Hunt's Bumble Bee,154043
97507883,2017-09-02,2017-09-02 18:20:00 UTC,1008203,51.0595015967,-114.0304454829,200,Dasiphora fruticosa,shrubby cinquefoil,76606
97507884,2017-09-02,2017-09-02 18:40:00 UTC,1008203,51.0624550297,-114.030960467,200,Geranium viscosissimum,sticky geranium,77264
97507885,2017-09-02,2017-09-02 18:56:00 UTC,1008203,51.057136357,-114.0304431272,15,Vanessa cardui,Painted Lady,48548
97508046,2017-09-04,2017-09-04 14:01:00 UTC,1008203,51.0275963529,-114.0054651117,100,Dryobates villosus,Hairy Woodpecker,792990
97508047,2017-09-04,2017-09-04 14:17:00 UTC,1008203,51.0259936976,-114.0083522727,100,Odocoileus hemionus,Mule Deer,42220
97508048,2017-09-04,2017-09-04 14:24:00 UTC,1008203,51.0278394457,-114.0086419749,100,Aeshna eremita,Lake Darner,93432
97508378,2017-09-22,2017-09-22 10:01:00 UTC,1008203,51.0956291394,-114.1069276763,500,Shepherdia argentea,silver buffaloberry,79071
97508745,2017-09-23,2017-09-23 09:32:00 UTC,1008203,50.9952613494,-114.1491519806,100,Anemone cylindrica,Cylindrical Thimbleweed,130456
97508746,2017-09-23,2017-09-23 09:34:00 UTC,1008203,50.996040546,-114.1507058737,100,Plantae,plants,47126
97508747,2017-09-23,2017-09-23 09:34:00 UTC,1008203,50.9964125392,-114.1509338736,100,Rosa arkansana,prairie rose,83065
97508751,2017-09-23,2017-09-23 09:36:00 UTC,1008203,50.9958220092,-114.1502217588,100,Symphoricarpos occidentalis,Western Snowberry,169448
97508752,2017-09-23,2017-09-23 09:49:00 UTC,1008203,50.9958238554,-114.1512121765,100,Bucephala clangula,Common Goldeneye,6990
97508753,2017-09-23,2017-09-23 09:35:00 UTC,1008203,50.9968078613,-114.151455575,100,Amelanchier alnifolia,Saskatoon,75415
97508755,2017-09-23,2017-09-23 10:00:00 UTC,1008203,50.9964896594,-114.1564934352,100,Cornus sericea,red osier dogwood,53387
97508756,2017-09-23,2017-09-23 10:34:00 UTC,1008203,50.9957751344,-114.156377548,100,Tamiasciurus hudsonicus,American Red Squirrel,46260
97508757,2017-09-23,2017-09-23 10:35:00 UTC,1008203,50.9953429731,-114.1568496168,100,Viburnaceae,elder family,781703
97508758,2017-09-23,2017-09-23 10:59:00 UTC,1008203,50.9944921436,-114.1565341636,100,Colaptes auratus,Northern Flicker,18236
97508759,2017-09-23,2017-09-23 11:20:00 UTC,1008203,50.9942290924,-114.1503758117,100,Dryobates pubescens,Downy Woodpecker,792988
97508760,2017-09-23,2017-09-23 11:25:00 UTC,1008203,50.9956472954,-114.1496891662,100,Carex filifolia,threadleaf sedge,76038
97508902,2017-09-25,2017-09-25 11:03:00 UTC,1008203,51.0834866531,-113.9234530257,100,Anas platyrhynchos,Mallard,6930
97508904,2017-09-25,2017-09-25 11:03:00 UTC,1008203,51.0832312598,-113.923444085,100,Mareca strepera,Gadwall,558439
97508905,2017-09-25,2017-09-25 11:07:00 UTC,1008203,51.0829396514,-113.9234235255,100,Branta canadensis,Canada Goose,7089
97508978,2017-10-01,2017-10-01 19:53:00 UTC,1008203,51.0451930359,-114.019567457,61,Castor canadensis,American Beaver,43794
97509649,2017-12-02,2017-12-02 13:07:00 UTC,1008203,51.0603246694,-114.0355085707,100,Loxia leucoptera,White-winged Crossbill,10423
97509650,2017-12-02,2017-12-02 13:07:00 UTC,1008203,51.0601385169,-114.0350669003,100,Loxia leucoptera,White-winged Crossbill,10423
97509653,2017-12-02,2017-12-02 13:44:00 UTC,1008203,51.0600750605,-114.0346404321,100,Lepus townsendii,White-tailed Jackrabbit,43145
97511656,2017-12-12,2017-12-12 16:21:00 UTC,1008203,51.0451716915,-114.0211206719,200,Poecile atricapillus,Black-capped Chickadee,144815
97511657,2017-12-12,2017-12-12 16:16:00 UTC,1008203,51.0451432931,-114.0201944158,200,Poecile atricapillus,Black-capped Chickadee,144815
97511658,2017-12-13,2017-12-13 13:24:00 UTC,1008203,50.9827953891,-114.0309618337,100,Cygnus columbianus,Tundra Swan,6917
97511710,2017-12-20,2017-12-20 16:09:00 UTC,1008203,51.1093424285,-114.100548925,500,Odocoileus virginianus,White-tailed Deer,42223
97513890,2018-03-13,2018-03-13 15:00:00 UTC,1008203,51.0600453507,-114.03542274,200,Sitta canadensis,Red-breasted Nuthatch,14823
97513997,2018-04-18,2018-04-18 16:01:00 UTC,1008203,51.0506659779,-114.0514639843,15,Urocitellus richardsonii,Richardson's Ground Squirrel,180002
97513998,2018-04-20,2018-04-20 10:09:00 UTC,1008203,51.04724982,-114.0205383162,61,Turdus migratorius,American Robin,12727
97514071,2018-04-24,2018-04-24 14:23:00 UTC,1008203,51.0556389422,-114.0702724457,122,Falco columbarius,Merlin,4672
97514073,2018-04-24,2018-04-24 13:37:00 UTC,1008203,51.0540199876,-114.0662111303,31,Ardea herodias,Great Blue Heron,4956
97514430,2018-04-30,2018-04-30 12:27:00 UTC,1008203,51.0276716897,-114.0061694671,200,Odocoileus virginianus,White-tailed Deer,42223
97514432,2018-04-30,2018-04-30 11:03:00 UTC,1008203,51.0542839907,-114.0236211851,61,Agelaius phoeniceus,Red-winged Blackbird,9744
97514675,2018-05-06,2018-05-06 09:39:00 UTC,1008203,51.0579182184,-114.0317932744,50,Pica hudsonia,Black-billed Magpie,143853
97514676,2018-05-07,2018-05-07 10:13:00 UTC,1008203,51.0597932561,-114.0377814733,61,Falco columbarius,Merlin,4672
